3.14	-11.49156
3.15	-10.66474
3.16	-9.81651
3.17	-8.96489
3.18	-8.12545
3.19	-7.31104
3.2	-6.53168
3.21	-5.79478
3.22	-5.10532
3.23	-4.46618
3.24	-3.87851
3.25	-3.34203
3.26	-2.85539
3.27	-2.41639
3.28	-2.02228
3.29	-1.6699
3.3	-1.35591
3.31	-1.07686
3.32	-0.82931
3.33	-0.60992
3.34	-0.41548
3.35	-0.24296
3.36	-0.0895
3.37	0.04752
3.38	0.17056
3.39	0.28182
3.4	0.38337
3.41	0.47706
3.42	0.56459
3.43	0.6475
3.44	0.72722
3.45	0.80505
3.46	0.88221
3.47	0.95981
3.48	1.03892
3.49	1.12057
3.5	1.20572
3.51	1.29534
3.52	1.39039
3.53	1.49183
3.54	1.60064
3.55	1.71782
3.56	1.84444
3.57	1.98159
3.58	2.13043
3.59	2.29221
3.6	2.46822
3.61	2.65986
3.62	2.86863
3.63	3.09608
3.64	3.34388
3.65	3.61377
3.66	3.90758
3.67	4.22715
3.68	4.57439
3.69	4.95114
3.7	5.35919
3.71	5.80016
3.72	6.27539
3.73	6.78582
3.74	7.3318
3.75	7.9129
3.76	8.52765
3.77	9.17324
3.78	9.84523
3.79	10.5372
3.8	11.24042
3.81	11.94366
3.82	12.63304
3.83	13.29207
3.84	13.90205
3.85	14.44265
3.86	14.89299
3.87	15.23291
3.88	15.44454
3.89	15.51391
3.9	15.43233
3.91	15.1974
3.92	14.81344
3.93	14.2912
3.94	13.64696
3.95	12.90119
3.96	12.07682
3.97	11.1976
3.98	10.28661
3.99	9.36506
4	8.4515
4.01	7.56133
4.02	6.70672
4.03	5.8967
4.04	5.13743
4.05	4.43257
4.06	3.78372
4.07	3.19075
4.08	2.65225
4.09	2.16583
4.1	1.72839
4.11	1.33641
4.12	0.98607
4.13	0.67346
4.14	0.39469
4.15	0.14593
4.16	-0.07649
4.17	-0.27604
4.18	-0.45599
4.19	-0.61938
4.2	-0.76902
4.21	-0.90753
4.22	-1.03728
4.23	-1.16048
4.24	-1.27915
4.25	-1.39517
4.26	-1.51028
4.27	-1.62609
4.28	-1.74414
4.29	-1.86587
4.3	-1.99268
4.31	-2.12592
4.32	-2.26693
4.33	-2.41702
4.34	-2.57752
4.35	-2.74976
4.36	-2.9351
4.37	-3.13493
4.38	-3.35067
4.39	-3.58378
4.4	-3.83575
4.41	-4.10808
4.42	-4.40228
4.43	-4.71984
4.44	-5.0622
4.45	-5.43066
4.46	-5.8264
4.47	-6.25033
4.48	-6.70299
4.49	-7.18447
4.5	-7.69423
4.51	-8.2309
4.52	-8.79215
4.53	-9.37442
4.54	-9.97269
4.55	-10.58034
4.56	-11.18894
4.57	-11.7882
4.58	-12.36593
4.59	-12.90833
4.6	-13.4003
4.61	-13.82608
4.62	-14.17004
4.63	-14.41769
4.64	-14.55673
4.65	-14.57807
4.66	-14.47672
4.67	-14.25229
4.68	-13.90919
4.69	-13.45637
4.7	-12.90663
4.71	-12.27566
4.72	-11.58098
4.73	-10.84075
4.74	-10.07279
4.75	-9.2937
4.76	-8.51827
4.77	-7.75909
4.78	-7.02644
4.79	-6.32825
4.8	-5.67027
4.81	-5.0563
4.82	-4.48845
4.83	-3.9674
4.84	-3.49272
4.85	-3.06308
4.86	-2.67651
4.87	-2.33057
4.88	-2.02253
4.89	-1.74951
4.9	-1.50854
4.91	-1.29671
4.92	-1.11116
4.93	-0.9492
4.94	-0.80826
4.95	-0.68597
4.96	-0.58015
4.97	-0.4888
4.98	-0.41011
4.99	-0.34246
5	-0.28437
5.01	-0.23457
5.02	-0.19189
5.03	-0.15533
5.04	-0.124
5.05	-0.09711
5.06	-0.07398
5.07	-0.05403
5.08	-0.03673
5.09	-0.02164
5.1	-0.00837
5.11	0.00342
5.12	0.01403
5.13	0.02371
5.14	0.03268
5.15	0.04114
5.16	0.04927
5.17	0.05723
5.18	0.06516
5.19	0.0732
5.2	0.08146
5.21	0.09006
5.22	0.09912
5.23	0.10876
5.24	0.11908
5.25	0.13021
5.26	0.14226
5.27	0.15537
5.28	0.16967
5.29	0.18531
5.3	0.20246
5.31	0.22127
5.32	0.24195
5.33	0.26471
5.34	0.28978
5.35	0.31741
5.36	0.34788
5.37	0.38151
5.38	0.41865
5.39	0.45967
5.4	0.50502
5.41	0.55516
5.42	0.61061
5.43	0.67198
5.44	0.7399
5.45	0.8151
5.46	0.8984
5.47	0.99067
5.48	1.09291
5.49	1.20622
5.5	1.33183
5.51	1.47108
5.52	1.62548
5.53	1.79667
5.54	1.98648
5.55	2.19691
5.56	2.43017
5.57	2.68865
5.58	2.97497
5.59	3.29193
5.6	3.64255
5.61	4.03001
5.62	4.45763
5.63	4.9288
5.64	5.44686
5.65	6.01501
5.66	6.63602
5.67	7.31205
5.68	8.04423
5.69	8.83218
5.7	9.67348
5.71	10.56295
5.72	11.49187
5.73	12.44722
5.74	13.41093
5.75	14.35943
5.76	15.26361
5.77	16.08948
5.78	16.7997
5.79	17.35607
5.8	17.72292
5.81	17.87089
5.82	17.78064
5.83	17.44553
5.84	16.87287
5.85	16.08325
5.86	15.10819
5.87	13.98657
5.88	12.76061
5.89	11.47214
5.9	10.1596
5.91	8.8561
5.92	7.58839
5.93	6.37673
5.94	5.2353
5.95	4.17296
5.96	3.19412
5.97	2.29972
5.98	1.48803
5.99	0.75539
6	0.09686
6.01	-0.49336
6.02	-1.02147
6.03	-1.49387
6.04	-1.91688
6.05	-2.29665
6.06	-2.63902
6.07	-2.94949
6.08	-3.23315
6.09	-3.49471
6.1	-3.73844
6.11	-3.96826
6.12	-4.18767
6.13	-4.39984
6.14	-4.60759
6.15	-4.81343
6.16	-5.01958
6.17	-5.22796
6.18	-5.44027
6.19	-5.65791
6.2	-5.88207
6.21	-6.11368
6.22	-6.35345
6.23	-6.6018
6.24	-6.85894
6.25	-7.12475
6.26	-7.39885
6.27	-7.68052
6.28	-7.96873
6.29	-8.26205
6.3	-8.5587
6.31	-8.85651
6.32	-9.15288
6.33	-9.44483
6.34	-9.72904
6.35	-10.00181
6.36	-10.25921
6.37	-10.49711
6.38	-10.71131
6.39	-10.89768
6.4	-11.05228
6.41	-11.17152
6.42	-11.25236
6.43	-11.2924
6.44	-11.29006
6.45	-11.24465
6.46	-11.15645
6.47	-11.02668
6.48	-10.85754
6.49	-10.65204
6.5	-10.41397
6.51	-10.14767
6.52	-9.85794
6.53	-9.5498
6.54	-9.22835
6.55	-8.89862
6.56	-8.56541
6.57	-8.23323
6.58	-7.90616
6.59	-7.58781
6.6	-7.28134
6.61	-6.9894
6.62	-6.71416
6.63	-6.45734
6.64	-6.22026
6.65	-6.00384
6.66	-5.8087
6.67	-5.6352
6.68	-5.48344
6.69	-5.35337
6.7	-5.24477
6.71	-5.15735
6.72	-5.09072
6.73	-5.04449
6.74	-5.0182
6.75	-5.01144
6.76	-5.02378
6.77	-5.05483
6.78	-5.10423
6.79	-5.17166
6.8	-5.25683
6.81	-5.35949
6.82	-5.47939
6.83	-5.61634
6.84	-5.77009
6.85	-5.94044
6.86	-6.12711
6.87	-6.32977
6.88	-6.54801
6.89	-6.78132
6.9	-7.02901
6.91	-7.29023
6.92	-7.5639
6.93	-7.84868
6.94	-8.1429
6.95	-8.4446
6.96	-8.75141
6.97	-9.06057
6.98	-9.36891
6.99	-9.67286
7	-9.96846
7.01	-10.25141
7.02	-10.51713
7.03	-10.7609
7.04	-10.97795
7.05	-11.16363
7.06	-11.31359
7.07	-11.42396
7.08	-11.49152
7.09	-11.51388
7.1	-11.48963
7.11	-11.41841
7.12	-11.30097
7.13	-11.13918
7.14	-10.93592
7.15	-10.69498
7.16	-10.42093
7.17	-10.11888
7.18	-9.79434
7.19	-9.45296
7.2	-9.10036
7.21	-8.74197
7.22	-8.3829
7.23	-8.02781
7.24	-7.68087
7.25	-7.34568
7.26	-7.02529
7.27	-6.72221
7.28	-6.43841
7.29	-6.17539
7.3	-5.93421
7.31	-5.71558
7.32	-5.51987
7.33	-5.34718
7.34	-5.19742
7.35	-5.07034
7.36	-4.96556
7.37	-4.88261
7.38	-4.82101
7.39	-4.78022
7.4	-4.75974
7.41	-4.75907
7.42	-4.77775
7.43	-4.81536
7.44	-4.87155
7.45	-4.94601
7.46	-5.03846
7.47	-5.1487
7.48	-5.27654
7.49	-5.42184
7.5	-5.58445
7.51	-5.76422
7.52	-5.96098
7.53	-6.17451
7.54	-6.40448
7.55	-6.65048
7.56	-6.91192
7.57	-7.18805
7.58	-7.47784
7.59	-7.78
7.6	-8.09292
7.61	-8.4146
7.62	-8.74262
7.63	-9.07411
7.64	-9.40572
7.65	-9.73365
7.66	-10.05361
7.67	-10.36089
7.68	-10.65046
7.69	-10.91704
7.7	-11.15528
7.71	-11.35992
7.72	-11.52597
7.73	-11.64899
7.74	-11.72523
7.75	-11.7519
7.76	-11.7273
7.77	-11.65096
7.78	-11.52367
7.79	-11.3475
7.8	-11.12572
7.81	-10.86262
7.82	-10.56336
7.83	-10.23376
7.84	-9.88
7.85	-9.50843
7.86	-9.12532
7.87	-8.73669
7.88	-8.34816
7.89	-7.96482
7.9	-7.59113
7.91	-7.23095
7.92	-6.88748
7.93	-6.56327
7.94	-6.26032
7.95	-5.98009
7.96	-5.72354
7.97	-5.49127
7.98	-5.28351
7.99	-5.10022
8	-4.94115
8.01	-4.80588
8.02	-4.6939
8.03	-4.60461
8.04	-4.53737
8.05	-4.49155
8.06	-4.46654
8.07	-4.46176
8.08	-4.47669
8.09	-4.51086
8.1	-4.56388
8.11	-4.63542
8.12	-4.72523
8.13	-4.83312
8.14	-4.95895
8.15	-5.10264
8.16	-5.26414
8.17	-5.44339
8.18	-5.64038
8.19	-5.85501
8.2	-6.08717
8.21	-6.33664
8.22	-6.60306
8.23	-6.88591
8.24	-7.18445
8.25	-7.49767
8.26	-7.82423
8.27	-8.1624
8.28	-8.51003
8.29	-8.86446
8.3	-9.22251
8.31	-9.58043
8.32	-9.93394
8.33	-10.27816
8.34	-10.60776
8.35	-10.917
8.36	-11.19987
8.37	-11.45027
8.38	-11.66226
8.39	-11.83027
8.4	-11.94938
8.41	-12.01557
8.42	-12.02597
8.43	-11.97906
8.44	-11.87476
8.45	-11.71449
8.46	-11.50115
8.47	-11.23894
8.48	-10.93323
8.49	-10.59024
8.5	-10.21682
8.51	-9.82011
8.52	-9.4073
8.53	-8.98535
8.54	-8.56082
8.55	-8.13968
8.56	-7.72723
8.57	-7.32803
8.58	-6.94589
8.59	-6.58385
8.6	-6.2443
8.61	-5.92896
8.62	-5.63898
8.63	-5.37505
8.64	-5.13743
8.65	-4.92606
8.66	-4.74062
8.67	-4.58058
8.68	-4.44529
8.69	-4.33402
8.7	-4.24597
8.71	-4.18037
8.72	-4.13644
8.73	-4.11347
8.74	-4.11079
8.75	-4.12782
8.76	-4.16407
8.77	-4.21913
8.78	-4.29269
8.79	-4.3845
8.8	-4.49445
8.81	-4.62245
8.82	-4.7685
8.83	-4.93267
8.84	-5.11505
8.85	-5.31573
8.86	-5.53482
8.87	-5.7724
8.88	-6.02844
8.89	-6.30284
8.9	-6.59533
8.91	-6.90544
8.92	-7.23243
8.93	-7.57524
8.94	-7.93242
8.95	-8.30206
8.96	-8.68173
8.97	-9.06839
8.98	-9.45837
8.99	-9.84732
9	-10.23022
9.01	-10.60138
9.02	-10.95455
9.03	-11.28303
9.04	-11.57982
9.05	-11.8379
9.06	-12.0505
9.07	-12.2114
9.08	-12.31528
9.09	-12.35802
9.1	-12.33695
9.11	-12.25111
9.12	-12.10131
9.13	-11.89011
9.14	-11.62177
9.15	-11.30198
9.16	-10.93761
9.17	-10.53637
9.18	-10.10641
9.19	-9.65603
9.2	-9.19334
9.21	-8.72597
9.22	-8.26092
9.23	-7.80437
9.24	-7.36164
9.25	-6.93715
9.26	-6.53442
9.27	-6.15616
9.28	-5.80429
9.29	-5.48009
9.3	-5.18425
9.31	-4.91698
9.32	-4.67809
9.33	-4.46713
9.34	-4.28337
9.35	-4.12597
9.36	-3.99398
9.37	-3.8864
9.38	-3.80223
9.39	-3.74051
9.4	-3.70032
9.41	-3.68085
9.42	-3.68134
9.43	-3.70117
9.44	-3.73981
9.45	-3.79686
9.46	-3.87201
9.47	-3.96507
9.48	-4.07598
9.49	-4.20475
9.5	-4.35148
9.51	-4.51636
9.52	-4.69964
9.53	-4.90161
9.54	-5.12256
9.55	-5.36282
9.56	-5.62263
9.57	-5.9022
9.58	-6.20158
9.59	-6.52068
9.6	-6.85915
9.61	-7.21636
9.62	-7.59129
9.63	-7.98247
9.64	-8.38786
9.65	-8.80481
9.66	-9.22995
9.67	-9.65912
9.68	-10.08733
9.69	-10.50876
9.7	-10.91674
9.71	-11.30391
9.72	-11.66234
9.73	-11.98377
9.74	-12.25988
9.75	-12.48273
9.76	-12.6451
9.77	-12.74094
9.78	-12.76575
9.79	-12.71692
9.8	-12.59395
9.81	-12.39854
9.82	-12.13453
9.83	-11.80769
9.84	-11.42545
9.85	-10.99645
9.86	-10.53013
9.87	-10.03623
9.88	-9.52443
9.89	-9.00393
9.9	-8.4832
9.91	-7.96978
9.92	-7.47015
9.93	-6.98969
9.94	-6.53268
9.95	-6.1024
9.96	-5.70115
9.97	-5.33042
9.98	-4.991
9.99	-4.68307
10	-4.40633
10.01	-4.16014
10.02	-3.94355
10.03	-3.75544
10.04	-3.59459
10.05	-3.45971
10.06	-3.34949
10.07	-3.26269
10.08	-3.19812
10.09	-3.15468
10.1	-3.13139
10.11	-3.12738
10.12	-3.14193
10.13	-3.17444
10.14	-3.22445
10.15	-3.29163
10.16	-3.37581
10.17	-3.47692
10.18	-3.59504
10.19	-3.73033
10.2	-3.88309
10.21	-4.05371
10.22	-4.24265
10.23	-4.45044
10.24	-4.67765
10.25	-4.92488
10.26	-5.19273
10.27	-5.48174
10.28	-5.79235
10.29	-6.12489
10.3	-6.47945
10.31	-6.85588
10.32	-7.25362
10.33	-7.6717
10.34	-8.10854
10.35	-8.5619
10.36	-9.02873
10.37	-9.50507
10.38	-9.98596
10.39	-10.46537
10.4	-10.93616
10.41	-11.39016
10.42	-11.81826
10.43	-12.21067
10.44	-12.5572
10.45	-12.84774
10.46	-13.07273
10.47	-13.22372
10.48	-13.29396
10.49	-13.27888
10.5	-13.17646
10.51	-12.98749
10.52	-12.71552
10.53	-12.36677
10.54	-11.94965
10.55	-11.47436
10.56	-10.95221
10.57	-10.39505
10.58	-9.81473
10.59	-9.22251
10.6	-8.62879
10.61	-8.04274
10.62	-7.4722
10.63	-6.9236
10.64	-6.40198
10.65	-5.9111
10.66	-5.45352
10.67	-5.03078
10.68	-4.64357
10.69	-4.29184
10.7	-3.97499
10.71	-3.69197
10.72	-3.44144
10.73	-3.22184
10.74	-3.03149
10.75	-2.86866
10.76	-2.73164
10.77	-2.61876
10.78	-2.52843
10.79	-2.45921
10.8	-2.40977
10.81	-2.37891
10.82	-2.36562
10.83	-2.36902
10.84	-2.3884
10.85	-2.42321
10.86	-2.47305
10.87	-2.53767
10.88	-2.61697
10.89	-2.71099
10.9	-2.81991
10.91	-2.94404
10.92	-3.08381
10.93	-3.23978
10.94	-3.41261
10.95	-3.60305
10.96	-3.81198
10.97	-4.04032
10.98	-4.28905
10.99	-4.5592
11	-4.8518
11.01	-5.16785
11.02	-5.50827
11.03	-5.87383
11.04	-6.26512
11.05	-6.68239
11.06	-7.12552
11.07	-7.59384
11.08	-8.08602
11.09	-8.59988
11.1	-9.13224
11.11	-9.67877
11.12	-10.23378
11.13	-10.79014
11.14	-11.33918
11.15	-11.87075
11.16	-12.3733
11.17	-12.83422
11.18	-13.24023
11.19	-13.57805
11.2	-13.83507
11.21	-14.00022
11.22	-14.06481
11.23	-14.0232
11.24	-13.87339
11.25	-13.61729
11.26	-13.26061
11.27	-12.81257
11.28	-12.28518
11.29	-11.69252
11.3	-11.04976
11.31	-10.37234
11.32	-9.67518
11.33	-8.97208
11.34	-8.27524
11.35	-7.59505
11.36	-6.93998
11.37	-6.31659
11.38	-5.72964
11.39	-5.18232
11.4	-4.6764
11.41	-4.21253
11.42	-3.79037
11.43	-3.40889
11.44	-3.06648
11.45	-2.76116
11.46	-2.49068
11.47	-2.25266
11.48	-2.04467
11.49	-1.86429
11.5	-1.70917
11.51	-1.5771
11.52	-1.46598
11.53	-1.3739
11.54	-1.29909
11.55	-1.23998
11.56	-1.19517
11.57	-1.16344
11.58	-1.14372
11.59	-1.13512
11.6	-1.13691
11.61	-1.14848
11.62	-1.16939
11.63	-1.1993
11.64	-1.23803
11.65	-1.2855
11.66	-1.34174
11.67	-1.40691
11.68	-1.48126
11.69	-1.56514
11.7	-1.65903
11.71	-1.7635
11.72	-1.87922
11.73	-2.00698
11.74	-2.14766
11.75	-2.30226
11.76	-2.4719
11.77	-2.6578
11.78	-2.8613
11.79	-3.08384
11.8	-3.32699
11.81	-3.59239
11.82	-3.88178
11.83	-4.19698
11.84	-4.5398
11.85	-4.91208
11.86	-5.31558
11.87	-5.75191
11.88	-6.22241
11.89	-6.72807
11.9	-7.26929
11.91	-7.84573
11.92	-8.45603
11.93	-9.09756
11.94	-9.76606
11.95	-10.45534
11.96	-11.15699
11.97	-11.86008
11.98	-12.55102
11.99	-13.21368
12	-13.82958
12.01	-14.37859
12.02	-14.83986
12.03	-15.19312
12.04	-15.4202
12.05	-15.5066
12.06	-15.443
12.07	-15.22622
12.08	-14.85978
12.09	-14.35371
12.1	-13.72367
12.11	-12.98966
12.12	-12.17437
12.13	-11.3015
12.14	-10.39423
12.15	-9.47401
12.16	-8.55969
12.17	-7.66704
12.18	-6.80861
12.19	-5.99376
12.2	-5.22899
12.21	-4.51823
12.22	-3.86331
12.23	-3.26429
12.24	-2.71991
12.25	-2.22787
12.26	-1.78517
12.27	-1.38831
12.28	-1.03354
12.29	-0.71695
12.3	-0.43463
12.31	-0.18277
12.32	0.04233
12.33	0.24415
12.34	0.42598
12.35	0.59089
12.36	0.74171
12.37	0.88107
12.38	1.01138
12.39	1.13485
12.4	1.25353
12.41	1.3693
12.42	1.48392
12.43	1.59901
12.44	1.71611
12.45	1.83667
12.46	1.96209
12.47	2.09372
12.48	2.23289
12.49	2.38093
12.5	2.53913
12.51	2.70885
12.52	2.89141
12.53	3.08823
12.54	3.30069
12.55	3.53027
12.56	3.77844
12.57	4.0467
12.58	4.33658
12.59	4.64957
12.6	4.98712
12.61	5.35059
12.62	5.74118
12.63	6.15987
12.64	6.60731
12.65	7.08368
12.66	7.58859
12.67	8.12086
12.68	8.67836
12.69	9.2578
12.7	9.85448
12.71	10.46209
12.72	11.07256
12.73	11.67592
12.74	12.26036
12.75	12.8123
12.76	13.31682
12.77	13.75815
12.78	14.12052
12.79	14.38905
12.8	14.55088
12.81	14.59616
12.82	14.51899
12.83	14.31805
12.84	13.99684
12.85	13.56348
12.86	13.03012
12.87	12.41205
12.88	11.7266
12.89	10.99194
12.9	10.22611
12.91	9.44606
12.92	8.667
12.93	7.90203
12.94	7.16188
12.95	6.45497
12.96	5.78746
12.97	5.1635
12.98	4.58549
12.99	4.05438
13	3.5699
13.01	3.13088
13.02	2.73543
13.03	2.38119
13.04	2.06545
13.05	1.78532
13.06	1.53786
13.07	1.3201
13.08	1.12917
13.09	0.96233
13.1	0.81698
13.11	0.69071
13.12	0.58127
13.13	0.48662
13.14	0.40492
13.15	0.3345
13.16	0.27384
13.17	0.22163
13.18	0.17667
13.19	0.13791
13.2	0.10444
13.21	0.07544
13.22	0.05021
13.23	0.02812
13.24	0.00862
13.25	-0.00875
13.26	-0.02441
13.27	-0.03872
13.28	-0.05202
13.29	-0.06457
13.3	-0.07663
13.31	-0.08844
13.32	-0.1002
13.33	-0.11209
13.34	-0.12431
13.35	-0.13702
13.36	-0.15038
13.37	-0.16457
13.38	-0.17975
13.39	-0.19609
13.4	-0.21377
13.41	-0.23297
13.42	-0.25389
13.43	-0.27674
13.44	-0.30176
13.45	-0.32919
13.46	-0.3593
13.47	-0.39241
13.48	-0.42883
13.49	-0.46893
13.5	-0.51312
13.51	-0.56184
13.52	-0.61559
13.53	-0.67491
13.54	-0.74041
13.55	-0.81276
13.56	-0.8927
13.57	-0.98108
13.58	-1.07879
13.59	-1.18686
13.6	-1.30641
13.61	-1.4387
13.62	-1.58509
13.63	-1.74711
13.64	-1.92643
13.65	-2.1249
13.66	-2.34454
13.67	-2.58755
13.68	-2.85633
13.69	-3.15348
13.7	-3.48178
13.71	-3.84419
13.72	-4.2438
13.73	-4.68379
13.74	-5.16737
13.75	-5.69765
13.76	-6.27746
13.77	-6.90914
13.78	-7.59429
13.79	-8.33329
13.8	-9.12491
13.81	-9.96567
13.82	-10.84917
13.83	-11.76537
13.84	-12.6999
13.85	-13.63341
13.86	-14.54137
13.87	-15.39421
13.88	-16.15829
13.89	-16.79764
13.9	-17.2766
13.91	-17.56313
13.92	-17.63237
13.93	-17.46979
13.94	-17.0733
13.95	-16.45387
13.96	-15.63436
13.97	-14.647
13.98	-13.52988
13.99	-12.32327
14	-11.06626
14.01	-9.79429
14.02	-8.53746
14.03	-7.31986
14.04	-6.15951
14.05	-5.06884
14.06	-4.05541
14.07	-3.12277
14.08	-2.2713
14.09	-1.49898
14.1	-0.80208
14.11	-0.17569
14.12	0.38584
14.13	0.88852
14.14	1.3385
14.15	1.74187
14.16	2.10453
14.17	2.43209
14.18	2.72981
14.19	3.0026
14.2	3.25497
14.21	3.49105
14.22	3.7146
14.23	3.92904
14.24	4.13744
14.25	4.34256
14.26	4.54686
14.27	4.75255
14.28	4.96158
14.29	5.17564
14.3	5.3962
14.31	5.62453
14.32	5.86163
14.33	6.10832
14.34	6.36515
14.35	6.63243
14.36	6.91021
14.37	7.19823
14.38	7.49592
14.39	7.80234
14.4	8.11619
14.41	8.43572
14.42	8.75878
14.43	9.08272
14.44	9.40444
14.45	9.72038
14.46	10.02653
14.47	10.31854
14.48	10.59173
14.49	10.84125
14.5	11.06222
14.51	11.2499
