0.28	2.21136
1.07	0.83691
2.27	-13.8635
3.06	-15.0564
4.65	-14.5781
6.43	-11.2924
7.09	-11.5139
7.75	-11.7519
8.42	-12.026
9.09	-12.358
9.78	-12.7657
10.48	-13.294
11.22	-14.0648
12.05	-15.5066
13.92	-17.6324
14.86	4.65715
15.53	4.34177
16.2	3.96475
16.88	3.49757
17.58	2.88379
18.31	2.00175
19.15	0.36073
20.36	-12.5637
21.06	-13.0248
21.77	-13.6599
22.55	-14.6824
24.18	-12.6023
24.88	-13.0799
25.6	-13.7444
26.38	-14.8238
27.97	-13.4414
28.72	-14.2962
29.61	-16.1686
30.66	2.00898
31.49	0.37857
32.7	-12.6211
33.4	-13.1087
34.12	-13.7759
34.91	-14.89
36.49	-13.7877
37.28	-14.9005
38.86	-13.864
39.65	-15.0543
41.24	-14.5764
43.04	-11.2188
43.69	-11.4242
44.35	-11.651
45.02	-11.9052
45.69	-12.214
46.37	-12.5885
47.06	-13.0563
47.79	-13.7054
48.56	-14.7615
50.17	-13.1096
50.89	-13.7978
51.68	-14.9229
53.26	-13.9459
54.07	-15.2312
55.68	-15.3648
57.34	-16.1791
58.38	2.0331
59.21	0.43856
60.41	-12.8002
61.12	-13.3583
61.86	-14.1505
62.72	-15.7379
63.83	0.94254
65.03	-14.1247
65.87	-15.6518
67.01	0.63558
68.21	-13.3568
68.95	-14.1559
69.8	-15.7432
70.92	0.93149
72.12	-14.0972
72.96	-15.5744
74.13	0.36839
75.34	-12.5885
76.04	-13.0586
76.76	-13.7151
77.53	-14.7621
79.13	-13.1656
79.86	-13.8736
80.66	-15.0903
82.25	-14.7009
83.87	-12.7286
84.57	-13.2444
85.31	-13.9944
86.13	-15.3259
87.77	-15.9384
88.85	1.45476
90.1	-15.4393
91.84	-16.8186
92.83	3.31765
93.53	2.63601
94.28	1.60649
95.57	-15.9381
96.65	1.50164
97.92	-15.597
99.08	0.42079
100.29	-12.7524
100.99	-13.2816
101.73	-14.0444
102.56	-15.4394
104.29	-16.8264
105.28	3.32376
105.98	2.64553
106.73	1.6218
108.03	-16.0144
109.1	1.64548
110.4	-16.0863
111.46	1.85279
112.93	-17.353
113.89	4.21139
114.56	3.80626
115.25	3.29186
115.96	2.60051
116.71	1.54882
117.99	-15.7506
119.1	0.94127
120.3	-14.1167
121.15	-15.6334
122.29	0.60851
123.49	-13.2763
124.22	-14.0482
125.05	-15.4705
126.81	-16.9847
127.78	3.62969
128.48	3.06107
129.2	2.26913
129.98	0.95071
131.18	-14.1439
132.03	-15.7118
133.15	0.81196
134.35	-13.8048
135.14	-14.9404
136.72	-14.0199
137.54	-15.4049
139.22	-16.37
140.25	2.44513
141.01	1.27796
142.24	-14.962
143.82	-14.1166
144.66	-15.6425
145.81	0.5742
147	-13.1883
147.73	-13.9009
148.54	-15.1462
150.13	-14.9747
151.71	-14.1717
152.56	-15.7848
153.67	1.04495
154.88	-14.3659
155.8	-16.4737
156.82	2.65555
157.56	1.63825
158.87	-16.0723
159.92	1.79897
161.32	-16.8731
162.31	3.4044
163.01	2.75556
163.75	1.8026
