0	-4.46242e+33
0.01	-7.11972
0.02	-7.09687
0.03	-7.07543
0.04	-7.05539
0.05	-7.03673
0.06	-7.01941
0.07	-7.00342
0.08	-6.98872
0.09	-6.9753
0.1	-6.96313
0.11	-6.95219
0.12	-6.94245
0.13	-6.93389
0.14	-6.92648
0.15	-6.9202
0.16	-6.91503
0.17	-6.91093
0.18	-6.9079
0.19	-6.90589
0.2	-6.90489
0.21	-6.90488
0.22	-6.90583
0.23	-6.90771
0.24	-6.9105
0.25	-6.91418
0.26	-6.91872
0.27	-6.92409
0.28	-6.93029
0.29	-6.93727
0.3	-6.94501
0.31	-6.9535
0.32	-6.9627
0.33	-6.9726
0.34	-6.98316
0.35	-6.99436
0.36	-7.00619
0.37	-7.01861
0.38	-7.0316
0.39	-7.04514
0.4	-7.0592
0.41	-7.07375
0.42	-7.08878
0.43	-7.10426
0.44	-7.12016
0.45	-7.13647
0.46	-7.15315
0.47	-7.17018
0.48	-7.18754
0.49	-7.20521
0.5	-7.22315
0.51	-7.24135
0.52	-7.25978
0.53	-7.27841
0.54	-7.29723
0.55	-7.3162
0.56	-7.33531
0.57	-7.35453
0.58	-7.37383
0.59	-7.39319
0.6	-7.41259
0.61	-7.432
0.62	-7.4514
0.63	-7.47076
0.64	-7.49006
0.65	-7.50927
0.66	-7.52838
0.67	-7.54735
0.68	-7.56616
0.69	-7.58479
0.7	-7.60319
0.71	-7.62131
0.72	-7.63911
0.73	-7.65653
0.74	-7.67354
0.75	-7.69009
0.76	-7.70612
0.77	-7.72159
0.78	-7.73646
0.79	-7.75067
0.8	-7.76419
0.81	-7.77696
0.82	-7.78893
0.83	-7.80006
0.84	-7.8103
0.85	-7.81961
0.86	-7.82794
0.87	-7.83523
0.88	-7.84145
0.89	-7.84655
0.9	-7.85048
0.91	-7.85318
0.92	-7.85463
0.93	-7.85476
0.94	-7.85353
0.95	-7.85089
0.96	-7.84681
0.97	-7.84122
0.98	-7.83409
0.99	-7.82536
1	-7.81499
1.01	-7.80293
1.02	-7.78914
1.03	-7.77356
1.04	-7.75616
1.05	-7.73687
1.06	-7.71567
1.07	-7.69249
1.08	-7.6673
1.09	-7.64009
1.1	-7.61084
1.11	-7.57955
1.12	-7.54621
1.13	-7.51081
1.14	-7.47335
1.15	-7.4338
1.16	-7.39218
1.17	-7.34846
1.18	-7.30265
1.19	-7.25472
1.2	-7.20468
1.21	-7.15252
1.22	-7.09822
1.23	-7.04178
1.24	-6.98319
1.25	-6.92245
1.26	-6.85954
1.27	-6.79445
1.28	-6.72719
1.29	-6.65773
